environment,tasksTrained,folder,obstacleTest,seedTraining,seedTesting,score,success
half_cheetah,fiveTasks,naive_tournament_maple,4,1,12,67.5594,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,5,27.6954,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,11,21.2917,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,8,23.8453,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,4,263.421,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,7,249.439,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,3,222.106,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,20,49.8429,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,14,24.96,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,1,417.082,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,10,324.377,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,23,68.6477,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,9,269.864,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,17,225.258,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,22,20.0659,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,25,48.9205,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,13,526.69,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,21,213.454,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,18,226.177,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,31,63.919,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,15,332.541,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,16,446.877,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,30,37.7523,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,26,60.6925,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,28,244.251,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,19,360.856,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,33,17.8235,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,40,55.4851,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,24,305.303,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,37,24.9438,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,43,40.8169,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,41,67.5401,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,34,233.568,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,27,382.297,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,44,23.6982,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,29,433.188,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,32,287.178,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,47,47.7725,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,38,223.752,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,46,11.9429,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,42,211.568,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,36,442.034,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,39,427.799,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,53,37.6289,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,35,230.528,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,51,41.8943,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,54,27.1689,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,56,61.1774,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,52,254.692,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,55,22.3112,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,45,448.748,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,48,364.72,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,49,455.754,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,50,525.404,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,61,224.873,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,68,37.6088,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,69,52.3595,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,60,256.29,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,57,413.324,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,58,415.779,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,64,447.637,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,59,443.284,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,70,16.9411,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,62,340.743,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,63,224.818,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,65,425.435,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,67,448.553,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,66,468.756,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,76,28.6763,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,83,32.3396,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,72,270.394,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,71,285.595,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,85,53.337,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,75,326.756,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,73,430.035,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,74,257.703,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,79,223.667,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,80,232.651,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,77,449.982,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,78,452.777,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,88,28.837,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,81,170.223,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,84,233.676,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,92,49.5025,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,82,328.589,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,93,47.4608,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,97,57.9882,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,0,58.4859,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,86,403.825,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,99,52.5661,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,91,251.089,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,87,424.787,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,2,60.8358,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,1,64.7779,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,89,451.846,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,4,54.5484,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,95,264.843,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,98,260.735,1.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,6,54.6164,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,90,445.284,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,5,53.3765,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,94,417.766,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,7,52.1213,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,10,62.3959,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,11,54.4881,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,13,58.8675,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,14,61.5137,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,12,59.5865,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,1,96,462.175,2.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,15,51.7018,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,19,55.4378,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,17,63.866,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,20,51.9461,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,16,56.9499,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,18,48.1127,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,3,47.6691,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,21,51.8081,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,22,52.7306,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,23,64.268,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,24,53.9292,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,26,57.6372,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,25,40.2969,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,27,53.7191,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,28,41.5011,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,8,58.1406,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,29,63.0356,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,9,66.2429,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,30,60.579,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,31,66.5346,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,34,62.2157,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,35,61.4204,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,37,52.2189,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,39,48.4116,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,38,52.2628,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,36,45.8129,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,40,47.1541,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,44,60.4338,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,47,48.6024,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,41,59.9546,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,42,65.8139,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,46,41.8735,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,45,43.7756,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,49,48.1636,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,48,61.1976,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,53,55.1489,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,52,48.8673,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,55,49.9193,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,50,49.0312,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,51,56.9482,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,54,35.6504,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,32,42.0565,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,33,50.7683,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,56,63.2588,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,59,49.6095,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,58,60.9576,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,57,58.1049,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,62,60.6195,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,64,55.8515,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,65,51.2087,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,61,48.0597,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,68,58.1636,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,43,56.8018,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,69,43.7473,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,63,48.6116,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,70,54.7117,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,71,40.7515,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,72,58.1395,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,74,54.5776,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,67,50.4987,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,73,33.7749,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,75,48.4869,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,76,52.3131,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,77,58.3878,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,78,64.5772,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,80,59.873,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,82,46.7678,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,81,62.0617,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,83,57.4142,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,84,54.0326,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,60,41.755,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,85,59.4465,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,86,39.868,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,88,17.1277,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,87,61.1761,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,66,49.052,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,89,57.0289,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,90,54.862,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,97,52.7525,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,95,46.2361,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,94,48.3588,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,91,42.0321,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,93,62.5699,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,92,57.8249,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,96,53.7514,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,98,42.5941,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,99,51.2289,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,0,56.4735,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,1,29.2287,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,2,53.6766,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,2,79,43.4146,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,3,33.8662,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,4,48.7213,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,5,57.2023,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,6,55.1318,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,8,51.7358,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,11,59.885,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,7,48.6872,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,12,61.5008,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,10,53.8358,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,9,57.427,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,14,40.0829,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,13,45.3562,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,15,39.891,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,16,45.6947,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,17,34.6603,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,19,57.3353,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,20,30.1886,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,18,48.6691,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,21,55.9475,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,27,50.3988,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,28,48.6884,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,25,35.5894,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,22,22.3164,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,23,30.0508,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,30,57.9252,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,24,45.3662,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,31,68.0602,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,26,29.1616,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,29,30.1098,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,32,37.116,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,36,45.2072,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,35,56.1483,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,34,63.1913,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,33,14.8406,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,37,40.2513,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,38,34.8131,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,40,42.0027,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,39,14.2388,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,43,55.244,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,44,57.8321,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,41,56.38,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,45,38.1013,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,42,47.3429,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,46,10.7412,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,47,42.4347,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,48,59.2225,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,49,54.0328,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,50,36.5486,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,52,48.0872,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,51,38.945,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,53,51.6362,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,56,63.623,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,58,52.9696,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,54,45.929,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,55,51.1729,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,59,41.3587,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,57,54.7522,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,61,37.4392,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,60,42.8071,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,63,49.9127,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,64,58.722,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,62,57.7871,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,65,44.2217,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,68,60.6881,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,66,49.7748,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,67,47.6382,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,69,47.3326,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,75,45.8096,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,70,45.0822,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,72,36.1724,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,71,46.9819,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,73,53.0619,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,74,65.7127,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,76,40.1774,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,77,48.6144,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,79,46.809,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,80,55.9447,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,78,66.3347,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,82,49.7864,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,81,58.2476,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,84,55.4435,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,83,56.7566,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,85,54.8788,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,86,42.0399,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,87,54.1223,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,91,43.3846,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,88,58.8538,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,90,50.9413,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,89,53.5473,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,92,40.7631,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,97,54.1982,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,94,46.5646,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,93,55.2061,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,96,24.1553,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,95,45.831,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,99,48.4432,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,3,98,44.077,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,0,56.9782,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,1,62.3079,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,2,67.0677,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,4,57.4867,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,3,55.2654,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,5,57.2449,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,7,55.0124,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,6,55.9249,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,8,59.7921,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,11,54.2327,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,9,64.534,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,12,66.9015,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,13,62.9429,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,14,59.5069,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,15,56.3204,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,16,61.2343,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,17,60.5571,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,19,60.0888,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,18,55.9795,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,22,55.858,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,20,50.4973,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,21,54.3619,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,23,64.5256,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,24,60.3181,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,27,54.3286,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,25,46.1648,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,26,63.1411,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,30,60.4449,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,29,66.5429,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,31,63.375,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,33,52.8422,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,32,48.6454,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,34,66.4427,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,36,50.1169,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,35,54.7244,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,38,52.5504,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,39,50.643,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,40,54.3813,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,10,62.2491,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,37,60.6945,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,41,68.1625,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,43,64.5714,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,42,65.6779,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,45,48.6443,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,47,52.1387,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,46,45.4891,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,48,56.6797,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,50,47.0697,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,53,54.0537,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,49,51.1752,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,52,52.258,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,51,56.0945,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,28,44.5792,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,56,61.7148,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,54,50.9859,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,58,59.8435,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,57,53.6369,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,59,51.2024,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,60,48.5227,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,61,54.8235,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,63,52.7906,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,62,61.2196,0.0
half_cheetah,fiveTasks,naive_tournament_maple,4,4,65,54.9343,0.0
